债券代码,债券简称,发行起始日,发行终止日,计划发行总量,实际发行总量,发行价格,单位面值,缴款日,增发次数,交易市场,发行方式,发行对象,公告日期,债券名称
235945,26云南13,2026-04-21,2026-04-21,76.9,76.9,100.0,100,2026-04-22,0,银行间债券市场,荷兰式招标发行,,2026-04-14,2026年云南省地方政府再融资一般债券(三期)
566332,云南2613,2026-04-21,2026-04-21,76.9,76.9,100.0,100,2026-04-22,0,深交所,荷兰式招标发行,,2026-04-14,2026年云南省地方政府再融资一般债券(三期)
235943,26云南11,2026-04-21,2026-04-21,76.0,76.0,100.0,100,2026-04-22,0,上交所,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(一期)
235943,26云南11,2026-04-21,2026-04-21,76.0,76.0,100.0,100,2026-04-22,0,银行间债券市场,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(一期)
566330,云南2611,2026-04-21,2026-04-21,76.0,76.0,100.0,100,2026-04-22,0,深交所,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(一期)
235944,26云南12,2026-04-21,2026-04-21,50.3528,50.3528,100.0,100,2026-04-22,0,上交所,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(二期)
235944,26云南12,2026-04-21,2026-04-21,50.3528,50.3528,100.0,100,2026-04-22,0,银行间债券市场,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(二期)
566331,云南2612,2026-04-21,2026-04-21,50.3528,50.3528,100.0,100,2026-04-22,0,深交所,荷兰式招标发行,,2026-04-14,2026年云南省政府一般债券(二期)
236635,26湖南16,2026-04-21,2026-04-21,31.78,31.78,100.0,100,2026-04-22,0,上交所,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资一般债券(四期)
2605437,26湖南债16,2026-04-21,2026-04-21,31.78,31.78,100.0,100,2026-04-22,0,银行间债券市场,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资一般债券(四期)
566333,湖南2616,2026-04-21,2026-04-21,31.78,31.78,100.0,100,2026-04-22,0,深交所,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资一般债券(四期)
236636,26湖南17,2026-04-21,2026-04-21,35.79,35.79,100.0,100,2026-04-22,0,上交所,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资专项债券(三期)
2605438,26湖南债17,2026-04-21,2026-04-21,35.79,35.79,100.0,100,2026-04-22,0,银行间债券市场,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资专项债券(三期)
566334,湖南2617,2026-04-21,2026-04-21,35.79,35.79,100.0,100,2026-04-22,0,深交所,荷兰式招标发行,,2026-04-14,2026年湖南省地方政府再融资专项债券(三期)
236633,26河北23,2026-04-20,2026-04-20,88.2,88.2,100.0,100,2026-04-21,0,上交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资一般债券(五期)-2026年河北省政府一般债券(六期)
566328,河北2623,2026-04-20,2026-04-20,88.2,88.2,100.0,100,2026-04-21,0,深交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资一般债券(五期)-2026年河北省政府一般债券(六期)
809336,26河北23,2026-04-20,2026-04-20,88.2,88.2,100.0,100,2026-04-21,0,银行间债券市场,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资一般债券(五期)-2026年河北省政府一般债券(六期)
809336,26河北23,2026-04-20,2026-04-20,88.2,88.2,100.0,100,2026-04-21,0,北交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资一般债券(五期)-2026年河北省政府一般债券(六期)
236634,26河北24,2026-04-20,2026-04-20,2.78,2.78,100.0,100,2026-04-21,0,上交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资专项债券(六期)-2026年河北省政府专项债券(十八期)
566329,河北2624,2026-04-20,2026-04-20,2.78,2.78,100.0,100,2026-04-21,0,深交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资专项债券(六期)-2026年河北省政府专项债券(十八期)
809337,26河北24,2026-04-20,2026-04-20,2.78,2.78,100.0,100,2026-04-21,0,银行间债券市场,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资专项债券(六期)-2026年河北省政府专项债券(十八期)
809337,26河北24,2026-04-20,2026-04-20,2.78,2.78,100.0,100,2026-04-21,0,北交所,荷兰式招标发行,,2026-04-13,2026年河北省政府再融资专项债券(六期)-2026年河北省政府专项债券(十八期)
235937,26湖北31,2026-04-17,2026-04-17,3.9,3.9,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、仙桃市)棚改专项债券(四期)-2026年湖北省政府专项债券(二十期)
235937,26湖北31,2026-04-17,2026-04-17,3.9,3.9,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、仙桃市)棚改专项债券(四期)-2026年湖北省政府专项债券(二十期)
566324,湖北2631,2026-04-17,2026-04-17,3.9,3.9,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、仙桃市)棚改专项债券(四期)-2026年湖北省政府专项债券(二十期)
235938,26湖北32,2026-04-17,2026-04-17,3.5,3.5,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、宜昌市、鄂州市)棚改专项债券(五期)-2026年湖北省政府专项债券(二十一期)
235938,26湖北32,2026-04-17,2026-04-17,3.5,3.5,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、宜昌市、鄂州市)棚改专项债券(五期)-2026年湖北省政府专项债券(二十一期)
566325,湖北2632,2026-04-17,2026-04-17,3.5,3.5,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省(武汉市、宜昌市、鄂州市)棚改专项债券(五期)-2026年湖北省政府专项债券(二十一期)
235933,26湖北27,2026-04-17,2026-04-17,6.97,6.97,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十六期)
235933,26湖北27,2026-04-17,2026-04-17,6.97,6.97,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十六期)
566320,湖北2627,2026-04-17,2026-04-17,6.97,6.97,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十六期)
235934,26湖北28,2026-04-17,2026-04-17,8.6,8.6,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十七期)
235934,26湖北28,2026-04-17,2026-04-17,8.6,8.6,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十七期)
566321,湖北2628,2026-04-17,2026-04-17,8.6,8.6,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十七期)
235935,26湖北29,2026-04-17,2026-04-17,14.26,14.26,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十八期)
235935,26湖北29,2026-04-17,2026-04-17,14.26,14.26,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十八期)
566322,湖北2629,2026-04-17,2026-04-17,14.26,14.26,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十八期)
235936,26湖北30,2026-04-17,2026-04-17,26.82,26.82,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十九期)
235936,26湖北30,2026-04-17,2026-04-17,26.82,26.82,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十九期)
566323,湖北2630,2026-04-17,2026-04-17,26.82,26.82,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府专项债券(十九期)
235939,26湖北33,2026-04-17,2026-04-17,12.5,12.5,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(七期)
235939,26湖北33,2026-04-17,2026-04-17,12.5,12.5,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(七期)
566326,湖北2633,2026-04-17,2026-04-17,12.5,12.5,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(七期)
235940,26湖北34,2026-04-17,2026-04-17,105.14,105.14,100.0,100,2026-04-20,0,上交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(八期)
235940,26湖北34,2026-04-17,2026-04-17,105.14,105.14,100.0,100,2026-04-20,0,银行间债券市场,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(八期)
566327,湖北2634,2026-04-17,2026-04-17,105.14,105.14,100.0,100,2026-04-20,0,深交所,荷兰式招标发行,,2026-04-10,2026年湖北省政府再融资专项债券(八期)
199589,广东2626,2026-04-16,2026-04-16,114.7973,114.7973,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十二期)
199589,26广东债26,2026-04-16,2026-04-16,114.7973,114.7973,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十二期)
236629,26广东26,2026-04-16,2026-04-16,114.7973,114.7973,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十二期)
199590,广东2627,2026-04-16,2026-04-16,30.9936,30.9936,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十三期)
199590,26广东债27,2026-04-16,2026-04-16,30.9936,30.9936,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十三期)
236630,26广东27,2026-04-16,2026-04-16,30.9936,30.9936,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年广东省政府专项债券(二十三期)
235929,26青岛36,2026-04-16,2026-04-16,5.68,5.68,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(二十期)
235929,26青岛36,2026-04-16,2026-04-16,5.68,5.68,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(二十期)
566314,青岛2636,2026-04-16,2026-04-16,5.68,5.68,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(二十期)
235928,26青岛35,2026-04-16,2026-04-16,22.6,22.6,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十九期)
235928,26青岛35,2026-04-16,2026-04-16,22.6,22.6,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十九期)
566313,青岛2635,2026-04-16,2026-04-16,22.6,22.6,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十九期)
235927,26青岛34,2026-04-16,2026-04-16,2.6,2.6,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十八期)
235927,26青岛34,2026-04-16,2026-04-16,2.6,2.6,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十八期)
566312,青岛2634,2026-04-16,2026-04-16,2.6,2.6,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十八期)
235926,26青岛33,2026-04-16,2026-04-16,1.0,1.0,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十七期)
235926,26青岛33,2026-04-16,2026-04-16,1.0,1.0,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十七期)
566311,青岛2633,2026-04-16,2026-04-16,1.0,1.0,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府专项债券(十七期)
235923,26青岛30,2026-04-16,2026-04-16,2.0,2.0,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府一般债券(三期)
235923,26青岛30,2026-04-16,2026-04-16,2.0,2.0,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府一般债券(三期)
566308,青岛2630,2026-04-16,2026-04-16,2.0,2.0,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府一般债券(三期)
235924,26青岛31,2026-04-16,2026-04-16,6.55,6.55,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(九期)
235924,26青岛31,2026-04-16,2026-04-16,6.55,6.55,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(九期)
566309,青岛2631,2026-04-16,2026-04-16,6.55,6.55,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(九期)
235925,26青岛32,2026-04-16,2026-04-16,20.21,20.21,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(十期)
235925,26青岛32,2026-04-16,2026-04-16,20.21,20.21,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(十期)
566310,青岛2632,2026-04-16,2026-04-16,20.21,20.21,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年青岛市政府再融资专项债券(十期)
235932,26辽宁17,2026-04-16,2026-04-16,45.7,45.7,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(五期)
235932,26辽宁17,2026-04-16,2026-04-16,45.7,45.7,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(五期)
566317,辽宁2617,2026-04-16,2026-04-16,45.7,45.7,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(五期)
235931,26辽宁16,2026-04-16,2026-04-16,45.97,45.97,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(四期)
235931,26辽宁16,2026-04-16,2026-04-16,45.97,45.97,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(四期)
566316,辽宁2616,2026-04-16,2026-04-16,45.97,45.97,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资专项债券(四期)
235930,26辽宁15,2026-04-16,2026-04-16,47.14,47.14,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资一般债券(四期)
235930,26辽宁15,2026-04-16,2026-04-16,47.14,47.14,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资一般债券(四期)
566315,辽宁2615,2026-04-16,2026-04-16,47.14,47.14,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年辽宁省地方政府再融资一般债券(四期)
236631,26陕西11,2026-04-16,2026-04-16,149.1952,149.1952,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资一般债券(二期)
2605435,26陕西债11,2026-04-16,2026-04-16,149.1952,149.1952,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资一般债券(二期)
566318,陕西2611,2026-04-16,2026-04-16,149.1952,149.1952,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资一般债券(二期)
236632,26陕西12,2026-04-16,2026-04-16,17.0108,17.0108,100.0,100,2026-04-17,0,上交所,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资专项债券(四期)
2605436,26陕西债12,2026-04-16,2026-04-16,17.0108,17.0108,100.0,100,2026-04-17,0,银行间债券市场,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资专项债券(四期)
566319,陕西2612,2026-04-16,2026-04-16,17.0108,17.0108,100.0,100,2026-04-17,0,深交所,荷兰式招标发行,,2026-04-09,2026年陕西省地方政府再融资专项债券(四期)
236626,26云南08,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(三期)
2605426,26云南债08,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(三期)
566305,云南2608,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(三期)
236627,26云南09,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(四期)
2605427,26云南债09,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(四期)
566306,云南2609,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(四期)
236628,26云南10,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(五期)
2605428,26云南债10,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(五期)
566307,云南2610,2026-04-14,2026-04-14,100.0,100.0,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年云南省地方政府再融资专项债券(五期)
199591,26山东债34,2026-04-14,2026-04-14,12.38,12.38,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十八期)
199591,山东2634,2026-04-14,2026-04-14,12.38,12.38,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十八期)
236614,26山东34,2026-04-14,2026-04-14,12.38,12.38,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十八期)
199594,山东2637,2026-04-14,2026-04-14,8.06,8.06,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十一期)
199594,26山东债37,2026-04-14,2026-04-14,8.06,8.06,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十一期)
236617,26山东37,2026-04-14,2026-04-14,8.06,8.06,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十一期)
199595,26山东债38,2026-04-14,2026-04-14,4.45,4.45,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十二期)
199595,山东2638,2026-04-14,2026-04-14,4.45,4.45,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十二期)
236618,26山东38,2026-04-14,2026-04-14,4.45,4.45,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十二期)
199597,26山东债40,2026-04-14,2026-04-14,7.23,7.23,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府一般债券(一期)
199597,山东2640,2026-04-14,2026-04-14,7.23,7.23,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府一般债券(一期)
236620,26山东40,2026-04-14,2026-04-14,7.23,7.23,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府一般债券(一期)
199598,山东2641,2026-04-14,2026-04-14,124.26,124.26,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资一般债券(三期)
199598,26山东债41,2026-04-14,2026-04-14,124.26,124.26,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资一般债券(三期)
236621,26山东41,2026-04-14,2026-04-14,124.26,124.26,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资一般债券(三期)
199599,26山东债42,2026-04-14,2026-04-14,18.41,18.41,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十五期)
199599,山东2642,2026-04-14,2026-04-14,18.41,18.41,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十五期)
236622,26山东42,2026-04-14,2026-04-14,18.41,18.41,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十五期)
199600,山东2643,2026-04-14,2026-04-14,9.85,9.85,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十六期)
199600,26山东债43,2026-04-14,2026-04-14,9.85,9.85,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十六期)
236623,26山东43,2026-04-14,2026-04-14,9.85,9.85,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十六期)
199593,26山东债36,2026-04-14,2026-04-14,54.35,54.35,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十期)
199593,山东2636,2026-04-14,2026-04-14,54.35,54.35,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十期)
236616,26山东36,2026-04-14,2026-04-14,54.35,54.35,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十期)
199596,山东2639,2026-04-14,2026-04-14,11.56,11.56,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十三期)
199596,26山东债39,2026-04-14,2026-04-14,11.56,11.56,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十三期)
236619,26山东39,2026-04-14,2026-04-14,11.56,11.56,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(二十三期)
199601,26山东债44,2026-04-14,2026-04-14,35.39,35.39,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十七期)
199601,山东2644,2026-04-14,2026-04-14,35.39,35.39,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十七期)
236624,26山东44,2026-04-14,2026-04-14,35.39,35.39,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十七期)
199592,山东2635,2026-04-14,2026-04-14,99.81,99.81,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十九期)
199592,26山东债35,2026-04-14,2026-04-14,99.81,99.81,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十九期)
236615,26山东35,2026-04-14,2026-04-14,99.81,99.81,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省政府专项债券(十九期)
199602,山东2645,2026-04-14,2026-04-14,33.06,33.06,100.0,100,2026-04-15,0,深交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十八期)
199602,26山东债45,2026-04-14,2026-04-14,33.06,33.06,100.0,100,2026-04-15,0,银行间债券市场,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十八期)
236625,26山东45,2026-04-14,2026-04-14,33.06,33.06,100.0,100,2026-04-15,0,上交所,荷兰式招标发行,,2026-04-07,2026年山东省地方政府再融资专项债券(十八期)
236613,26河北22,2026-04-13,2026-04-13,60.0,60.0,100.0,100,2026-04-14,0,上交所,荷兰式招标发行,,2026-04-03,2026年河北省政府专项债券(十七期)
2605425,26河北债22,2026-04-13,2026-04-13,60.0,60.0,100.0,100,2026-04-14,0,银行间债券市场,荷兰式招标发行,,2026-04-03,2026年河北省政府专项债券(十七期)
566304,河北2622,2026-04-13,2026-04-13,60.0,60.0,100.0,100,2026-04-14,0,深交所,荷兰式招标发行,,2026-04-03,2026年河北省政府专项债券(十七期)
235917,26浙江29,2026-04-10,2026-04-10,32.1,32.1,100.0,100,2026-04-13,0,上交所,荷兰式招标发行,,2026-04-01,2026年浙江省其他项目收益专项债券(八期)-2026年浙江省政府专项债券(十五期)
235917,26浙江29,2026-04-10,2026-04-10,32.1,32.1,100.0,100,2026-04-13,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年浙江省其他项目收益专项债券(八期)-2026年浙江省政府专项债券(十五期)
566303,浙江2629,2026-04-10,2026-04-10,32.1,32.1,100.0,100,2026-04-13,0,深交所,荷兰式招标发行,,2026-04-01,2026年浙江省其他项目收益专项债券(八期)-2026年浙江省政府专项债券(十五期)
235913,26浙江25,2026-04-10,2026-04-10,59.42,59.42,100.0,100,2026-04-13,0,上交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(四期)
235913,26浙江25,2026-04-10,2026-04-10,59.42,59.42,100.0,100,2026-04-13,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(四期)
566299,浙江2625,2026-04-10,2026-04-10,59.42,59.42,100.0,100,2026-04-13,0,深交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(四期)
235915,26浙江27,2026-04-10,2026-04-10,48.014,48.014,100.0,100,2026-04-13,0,上交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(七期)
235915,26浙江27,2026-04-10,2026-04-10,48.014,48.014,100.0,100,2026-04-13,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(七期)
566301,浙江2627,2026-04-10,2026-04-10,48.014,48.014,100.0,100,2026-04-13,0,深交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(七期)
235914,26浙江26,2026-04-10,2026-04-10,127.4292,127.4292,100.0,100,2026-04-13,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(五期)
235914,26浙江26,2026-04-10,2026-04-10,127.4292,127.4292,100.0,100,2026-04-13,0,上交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(五期)
566300,浙江2626,2026-04-10,2026-04-10,127.4292,127.4292,100.0,100,2026-04-13,0,深交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资一般债券(五期)
235916,26浙江28,2026-04-10,2026-04-10,157.121,157.121,100.0,100,2026-04-13,0,银行间债券市场,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(八期)
235916,26浙江28,2026-04-10,2026-04-10,157.121,157.121,100.0,100,2026-04-13,0,上交所,荷兰式招标发行,,2026-04-01,2026年浙江省地方政府再融资专项债券(八期)
